Label,text
0,"Servise Pipa Mampet Cilandak: Servise Pipa Mampet Jagakarsa.
#ServisePipaMampetCilandak
Jasa tukang ledeng tukang pipa air, ganti kran, ganti pipa jasa pelancaran saluran pipa mampet kamar mandi, cuci piring, WC, kran mampet, DLL
WA: 0813-7070-5141
https://t.co/cneoi9pio5 https://t.co/GDmnZ1rr1K"
0,RT @YbSadik: Ini apa ke punya Bahalol ! Ada ke pesakit jumpa doktor terus doktor bedah terus ! Mati lah orang tu ! Mestilah kena check dulu…
0,SEDOT WC PROFESIONAL MAMPET SALURAN WC/MANDI TANPA BONGKAR (24JAM): SEDOT WC TANPA BONGKAR DESA CIMONE JAYA KARAWACI T... https://t.co/nlVR0NC2Y0
0,SEDOT WC PROFESIONAL MAMPET SALURAN WC/MANDI TANPA BONGKAR (24JAM): SEDOT WC TANPA BONGKAR DESA NUSA JAYA KARAWACI TAN... https://t.co/bxIdAdQCCB
0,"SEDOT WC PROFESIONAL MAMPET SALURAN WC/MANDI TANPA BONGKAR (24JAM): SEDOT WC TANPA BONGKAR BINTARO SEKTOR 1,2,3,4,5,6,... https://t.co/OlWXraYCFz"
0,SEDOT WC PROFESIONAL MAMPET SALURAN WC/MANDI TANPA BONGKAR (24JAM): SEDOT WC TANPA BONGKAR BATU CEPER TANGERANG BANTEN... https://t.co/00VHNIa7oN
0,SEDOT WC PROFESIONAL MAMPET SALURAN WC/MANDI TANPA BONGKAR (24JAM): SEDOT WC TANPA BONGKAR DESA BATU SARI KECAMATAN BA... https://t.co/qqmYgFZFDK
0,SEDOT WC PROFESIONAL MAMPET SALURAN WC/MANDI TANPA BONGKAR (24JAM): SEDOT WC TANPA BONGKAR DESA BATU JAYA KECAMATAN BA... https://t.co/IRC0avAQWB
0,SEDOT WC PROFESIONAL MAMPET SALURAN WC/MANDI TANPA BONGKAR (24JAM): SEDOT WC TANPA BONGKAR DESA KEBON BESAR KECAMATAN ... https://t.co/DjJN0WySf2
0,SEDOT WC PROFESIONAL MAMPET SALURAN WC/MANDI TANPA BONGKAR (24JAM): SEDOT WC TANPA BONGKAR DESA PORIS GAGA KECAMATAN B... https://t.co/6DcDINp6x6
0,SEDOT WC PROFESIONAL MAMPET SALURAN WC/MANDI TANPA BONGKAR (24JAM): SEDOT WC TANPA BONGKAR DESA PORIS GAGA BARU KECAMA... https://t.co/yXpsO4A8Ly
0,SEDOT WC PROFESIONAL MAMPET SALURAN WC/MANDI TANPA BONGKAR (24JAM): SEDOT WC TANPA BONGKAR DESA PORIS JAYA KECAMATAN B... https://t.co/PJ60CBKnZF
0,SEDOT WC PROFESIONAL MAMPET SALURAN WC/MANDI TANPA BONGKAR (24JAM): SEDOT WC TANPA BONGKAR KECAMATAN BENDA TANGERANG B... https://t.co/fgItVm3SgF
0,SEDOT WC PROFESIONAL MAMPET SALURAN WC/MANDI TANPA BONGKAR (24JAM): SEDOT WC TANPA BONGKAR DESA BELENDUNG KECAMATAN BE... https://t.co/aYskxmuydS
0,SEDOT WC PROFESIONAL MAMPET SALURAN WC/MANDI TANPA BONGKAR (24JAM): Sedot WC Jurumudi Tangerang Banten https://t.co/etpg4xiDjQ
0,SEDOT WC PROFESIONAL MAMPET SALURAN WC/MANDI TANPA BONGKAR (24JAM): SEDOT WC TANPA BONGKAR DESA JURUMUDI BARU KECAMATA... https://t.co/9yiwojPi40
0,SEDOT WC PROFESIONAL MAMPET SALURAN WC/MANDI TANPA BONGKAR (24JAM): SEDOT WC TANPA BONGKAR KECAMATAN CIKOYA TANGERANG ... https://t.co/7d5lrJCNnK
0,SEDOT WC PROFESIONAL MAMPET SALURAN WC/MANDI TANPA BONGKAR (24JAM): SEDOT WC TANPA BONGKAR KECAMATAN TENJO TANGERANG B... https://t.co/9TsMzOZmg4
0,SEDOT WC PROFESIONAL MAMPET SALURAN WC/MANDI TANPA BONGKAR (24JAM): SEDOT WC TANPA BONGKAR KECAMATAN DARU TANGERANG BA... https://t.co/FQOsRjEPwF
0,SEDOT WC PROFESIONAL MAMPET SALURAN WC/MANDI TANPA BONGKAR (24JAM): SEDOT WC TANPA BONGKAR DAERAH CILEJIT TANGERANG BA... https://t.co/ow1KcsVv8W
0,@tvcpan mau tanyak. orang yg hoarding disoster gini bau badannya kek apa coba? kan tidur dan hidup bareng sampah ya.
0,"@tvcpan Jaman kuliah prnh main ke kosan tmn trs shock krna kamarnya penuh sampah krtas sm plastik. Prnh jg lg nyari kosan smpe nemu kosan yg isinya sampah nasi goreng, mie, sate dll tp ga dibuang dan dibiarin smpe bau :”"
0,DEMI ALLAH KENTUT GUA BAU SAMPAH BANGET ANJIR
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"Kalau kata teman “jika kamu terbawa dengan prfum kamu akan ikut tercium wangi parfumnya, kalau kamu terbawa dengan sampah kamu akan tercium bau sampahnya juga”"
0,"@tvcpan Wee ga hbs pikir, ini sampah cukkk apa ga bau busuk😩🤮"
0,5 ada pocong di tempat parkiran yang mesti bau sampah itu https://t.co/fTF2pj0nIE
0,"@Binhitt ""Kek ngeselin"" 
Iya soalnya lgi mikirin lo knp kek bajingan sampah bau"
0,@tvcpan Itu dia kalo keluar kost gak bau sampah kah?
0,"Dulu ada yang begini di deket kosan ane.

Baru ketauan pas ada aroma busuk menguar dari dalem — yang ngekosnya udah mati berhari-hari, dan bau busuknya lama nggak kecium karena ketutupan tumpukan sampah di kosannya. https://t.co/XJ95nkUi4P"
0,@uih_78 @cilsiliasadega @cinnamongirlc beneerr..abis minum cap ortu mulut langsung bau sampah wkwk
0,"@ejelsna BISA JADI, PAS FIRST KISS ""Anjing bau bgt, lu nyemilin sampah loak dr mana, dah lah bodoamat mending yg kedua cukup nempel aja"""
0,"RT @getaranmy: Mancis atau gesek dalam dialek Kelantan kekal relevan kerana masih digunakan untuk membakar sampah, menyalakan rokok, menghi…"
0,"Emang kaya gini selain kelainan juga faktor mager. Temen kontrakan di kamarnya ada sampah makanan, air mineral lah terus dulu punya kucing juga kotorannya nya ga pernah di buang, piring kotor bekas makan juga di taro di kamar padahal ufah bau banget https://t.co/KTxTUEGKYr"
0,"RT @almostdita: Lagi buang sampah, pas real husband bawa ke luar aku ngendus2 bau yg wadidaw, ternyata bocor 😰 jadilah nyerok, nyapu, ngepe…"
0,"RT @almostdita: Lagi buang sampah, pas real husband bawa ke luar aku ngendus2 bau yg wadidaw, ternyata bocor 😰 jadilah nyerok, nyapu, ngepe…"
0,@tvcpan Kok bisa mereka tinggal di kondisi seperti ini ya? penuh sampah &amp; bau.
0,@khaivantae @almostdita Bau sampah kak kyknya wkwk
0,"RT @almostdita: Lagi buang sampah, pas real husband bawa ke luar aku ngendus2 bau yg wadidaw, ternyata bocor 😰 jadilah nyerok, nyapu, ngepe…"
0,"RT @almostdita: Lagi buang sampah, pas real husband bawa ke luar aku ngendus2 bau yg wadidaw, ternyata bocor 😰 jadilah nyerok, nyapu, ngepe…"
0,@dhab_hunter @RaniKancana__ Kok loe bau sampah 🤪🤪🤪
0,"RT @almostdita: Lagi buang sampah, pas real husband bawa ke luar aku ngendus2 bau yg wadidaw, ternyata bocor 😰 jadilah nyerok, nyapu, ngepe…"
0,"RT @almostdita: Lagi buang sampah, pas real husband bawa ke luar aku ngendus2 bau yg wadidaw, ternyata bocor 😰 jadilah nyerok, nyapu, ngepe…"
0,"Lagi buang sampah, pas real husband bawa ke luar aku ngendus2 bau yg wadidaw, ternyata bocor 😰 jadilah nyerok, nyapu, ngepel malem2 😭😭😭 

Adulting is testing my patience 🥲"
0,"@gvct__ Kayaknya dibersihin sama tukang sampah yg ngambil tiap hari, cuma emang dalemnya aja bau sampah sih 🤢"
0,"@AditiaEfendy2 BGST DIJILAT, gmn? bau sampah gk?"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"ngapain coba nongkrong di cafe, tapi bau sampah di luar? banjir banyak bawa sampah? itu di selokan isinya sampah plastik minuman semua 🤢 blm lagi jd sarang nyamuk."
0,"pernah ktmu org ga separah ini tp ada sampah makanan (mostly berkuah) &amp; botol2 minum, kamarnya pake ac dan lembab krn dia g prnh buka pintu sm jendela. rencana mo numpang ngadem di kosan dia krn tau pake ac tapi g sanggup bau bgt mo muntah jd aku pura2 ditelfon sj cabut dr situ🤢 https://t.co/Y7uPGejqCJ"
0,kanan bau sampah kiri bau tai kucing cocok banget kek nya hidup gue disandingin begini:)
0,"Suka males maen ke kosan orang karena bau, kotor, sampah dimana2, or things just unorganized. And everyone often surprised when I said, i literally clean my room every other day.

Have u seen my room? https://t.co/a2kOGQTmNl https://t.co/nj4RZ0DUC3"
0,@caplinjourney @txtdaritng Engga ah karpetnya bau sampah cikupa
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"Kamar kos ku ndisek yo amburadul, cuma selalu ada space buat sholat, nugas dan tidur. Tapi ya sampah sampah kalau sudah numpuk dan bau gak sedap pasti dibuang. P https://t.co/lT5Q47q8Rx"
0,"👩🏻 : loh ngapain mandi? tadi bukannya udah?
👧🏻 : iyha, jam 12 tadi. 
👩🏻 : tumben, biasa juga mandi sekali sehari
👧🏻 : hoo badanku dah bau sampah kalo gerah begini 😫👍🏻

obrolan bersama emak :'"
0,RT @dorademon: Halo @alfamidi_ku kami sangat senang dengan hadirnya alfamidi baru di dekat perumahan kami di Gran Nusa Indah Cileungsi Bogo…
0,tong sampah bau pungkoq air panas takde tutup jelah anggerik ni
0,kok bau sampah ya
0,"Mereka buang kondom bekas pake di tong sampah hall yang kebuka dan bau spermnya kemana-mana. Terus mbak yang jaga kost itu kelahiran 01-02liners yang anjritt masih polos banget. Dia nanya sama gue 

""Kak ini apa yaaa? Kaya ginian bisa seminggu 3 kali ada di tong sampah"""
0,@hilocokelatt pastinya kamar itu bau sampah yakaan
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,@ngalamfess A. Aku pernah dapet kamar persis B: sebelah dapur &amp; deket tangga. Kalo ada orang masak baunya sampe kamar. Belum kalo sampah dapurnya ditinggal sampe ngundang lalat &amp; bau jg. Apalagi deket tangga ya berisik pas lagi istirahat.
0,"Minimarket sebelah kosan emg gaada akhlak sukanya bakar2 sampah aja... bukannya gimana2, ngecemarin lingkungan iya, bikin cucian saya bau asap juga iya hdh"
0,"@FOOD_FESS Gak usah di dengerin, itu adab makan jadi harus bersih piringnya. Lagipula juga kalau sampah itu ditaro dapur atau area makan bisa bau, sayang plastik juga. Gak usah malu cuma biar keliatan keren"
0,@hazimazwar_ Ehhh bilik hg dah jadi tempat sampah… sebab bau kuat ayaq mani tak basuh 💀💀
0,"@72Gar7 @aniesmania @marlina_idha @tatakujiyati @fktmb @sutanmangarahrp @ismailfahmi @faktaanies @AndiSinulingga @aniesfor2024 @PutraWadapi2 @KRMTRoySuryo2 https://t.co/J8ofmq4LHK
Kasihan Warga Jakarta, sdh air Kotor, dikasih Bau sampah lagi..yg sabar yah Anies bentar lagi Lengser,, mudah2 han pengganti nya akan menjadikan Jakarta jadi lbh baik"
0,"@72Gar7 @aniesmania @marlina_idha @tatakujiyati @fktmb @sutanmangarahrp @ismailfahmi @faktaanies @AndiSinulingga @aniesfor2024 @PutraWadapi2 @KRMTRoySuryo2 https://t.co/iPms8CyNbR
Untung Lu bukan warga Jakarta. Lu kan warga Jabar"
0,@dekCINDYY emg bau kaki km kaya bau sampah kah
0,Lo tuh cmn SAMPAH yang BAU dan BUSUK
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"Kalau kau nak tahu bau dunia macam mana, pegi bau sampah. Macam tu lah bau dunia. 

Perempuan pun dunia? Cantik? Berak pun busuk jugak. Taknak cakap lebih lebih, nanti ada orang reply no vagina no talk. Kah.

Dunia ni memang takde nilai kat sisi Allah. Kat sisi kita?"
0,"RT @hyuckpacar: bisa ga kalo merawat kucing itu kebersihan rumah tetep dijaga? masih gw maklumi kalo cuma satu kucing, ini kucingnya banyak…"
0,@kalauhilang @kochengfess Yg normal kayak bau mulut manusia biasa atau amis gitu kak. Klo kucing aku 22nya mulutnya bau sampah 😫 padahal gak ada karangnya sehat aja kata vet - s
0,Hal ini akan membuat rumah Anda terhindar dari bau tak sedap dan serangga yang biasanya menghinggapi tempat sampah. #TrisaktiMebel
0,"RT @SlikhaToun: 6 sungai yg dulu kumuh dan kotor penuh Sampah  bau Amis, kini disulap jd bersih ceriah dan Cantik Benar2 good job 👍👍👍pk Ani…"
0,@Brutal82habib @bobby_risakotta Kadrun lebih bau dari sampah...
0,@firzahusainInc Salah satu kehebatan leadershipnya Pak Jokowi adalah beliau berhasil membuang banyak sampah busuk birokrasi yg merusak sistem nilai &amp; kerja serta mengganggu efisiensi &amp; efektivitas Administrasi Negara. Mereka yg terbuang kini bersatu dlm komunitas Bromocorah Politik Sakit Hati.
0,"@WonIs_won jujur gatau HAHAHAH. semua org udh pada tidur, tinggal aku ama sepupu yg sama2 baru beres mandi. tau2 ada bau korek dan pas dicek ke bawah nah mampus ada api di deket tempat sampah lumayan gede :))"
0,"@cholilnafis @elonmusk Rakyat biasa berpikir mereka yg ilmu agamanya tinggi hatinya penuh keteduhan, bukan kedengkian...
Tapi ternyata sebaliknya. Otak mu penuh isinya sampah..bau busuk."
0,"Sampah organik dpt mengeluarkan bau busuk saat terurai, kita harus memisahkan sampah organik dari sampah anorganik agar bau busuknya hilang dan sampah organik bisa jadi pupuk lhoo #SemangatSalingBantu @SATU_Indonesia https://t.co/aVgnplXc4b"
0,"Sampah plastik dan sampah sisa makanan pegawai @alfamidi_ku bercampur. Banyak lalat dan baunya busuk sekali. Selain itu, mengganggu pemandangan karena terletak disamping parkiran."
0,"Halo @alfamidi_ku kami sangat senang dengan hadirnya alfamidi baru di dekat perumahan kami di Gran Nusa Indah Cileungsi Bogor. Namun, kami agak kecewa dengan penanganan sampahnya. Sampah masih dibuang begitu saja disamping toko dengan keadaan terbuka dan bau. https://t.co/r0jxfjQrKH"
0,"2 hari yg lalu
Aku : ""nyuci ah""
Ttngga : ""bakar sampah ah""
(Alhasil semua baju bau)

Skrng
Aku : ""paksain nyuci baju yg skrng sma yg kmren bau deh biar ga numpuk bngt""
(Posisiku baru sembuh+msh lemes)
Ttangga : ""bakar sampah lagi ah""
 
Fuck"
0,"gw gaterima ayah w dituduh segala hal, lo rasa lo keren hah???? sampah mulut lu bau njs gw jijik bgt sorry"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,@Nicho_Silalahi Pecundang itu hanya bisa Nyinyir dan sdh terbiasa dngan mulut bau sampah
0,"@Arief_2792 @jaja9888 @katzedikke @salahsambungya @viktorkonyolsky @stafsuscolonial Sampah macam lu tempatnya ya di tong sampah rif. Bau kalau ada di sembarang tempat, nimbulin penyakit lagi"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"@bobby_risakotta @msaid_didu @jokowi Orang klo dah jadi sampah ya begitu, mulutnya jg bau bsuk, dan otaknya udah di blatungin"
0,"iya, mundur aja.
1. kamu jelek,
2. kamu bau,
3. kamu sampah. https://t.co/dIPGJ98F0C"
0,"@Nicho_Silalahi @jokowi Sikat gigi dulu bang, bau sampah mulutnya."
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"RT @T0LPED: ya itu circle tnpa sadar mempengaruhi elu, jika ada org judge atau gkmau dkt lu krna circle lu aneh gk sepenuhnya salah jg. tp…"
0,"ya itu circle tnpa sadar mempengaruhi elu, jika ada org judge atau gkmau dkt lu krna circle lu aneh gk sepenuhnya salah jg. tp bisa jd diantara circle toxic msh ada org baik. krna main sm tukang parfum lu ikut wangi, main sm tukang sampah ya ikut bau. kembali ke pilihan sendiri https://t.co/VJBhozO0AZ"
0,Kononnya nak tutup aircond &amp; buka tingkap kereta. Sekali bau sampah pulak.
0,"@graham_asscot Norak, parah .. kasian bazzerp kerja keras nutupin bau sampah"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,Hal ini akan membuat rumah Anda terhindar dari bau tak sedap dan serangga yang biasanya menghinggapi tempat sampah. #TrisaktiMebel
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,@FWBESS Kalo bau sampah stop aja bang wkwk
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"""loh kan ini cowo semua""
""Loh kan ini cewe semua""

Tapi yg dibahas auratnya orang lain, lawan jenis, hal2 seksisme.

Bro, pikiranmu kui wis kotor kyk sampah. Ya dirimu memang sampah, pantesan bau."
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
0,"RT @hyuckpacar: suka aneh sama org yg pelihara kucing banyak banget di rumahnya tapi rumahnya kotor nauzubilah dan bau tai kucing, akhirnya…"
1,"lampu jalan PJU mati dikarenakan terkena petir Minggu lalu belum ada penanganan oleh penanganan oleh petugas, jalan di daerah sini sini sangatlah gelap mohon penanganan nya"
1,"lampu jalan alternatif yang mati. sudah 1 bulan lebih. posisi di simpang 3, membahayakan pengguna jalan. alamat PJU jalan AMD Mrican Giwangan Umbulharjo Yogyakarta. RT.022 RW.008"
1,PJU mati disepanjang jl veteran mulai dr perempatan SGM ke selatan sd utara puskesmas UH I lalu di selatan umbul warungboto hingga perempatan warungboto
1,"Assalamu'alaikum wr.wb. Selamat malam.               Mohon bantuannya untuk memperbaiki lampu penerangan jalan di Jl.Gondosuli yang tidak menyala sebanyak 6 lampu pju.  Demikian, trmksh atas tanggapan serta bantusnnya."
1,PJU depan rusun bina harapan sejahtera mati sdh 3 hari
1,"lampu setengah mati,lokasi belakang puskesmas Pakualaman 30m."
1,"Mohon bantuan. Lampu jalan di daerah jetis, badran sebagian padam. Jalan jadi gelap. Terimakasih"
1,"lampu penerangan jalan umum mati sepanjang gang dari sekitar jam 20.00. 
indikasi : setting nyala otomatis lampu PJU tidak sepanjang malam."
1,lampu byar t pet..Sudah diganti berlalu kali masih byar pet.. di wilayah RT03/RW01 SANGGRAHAN SEMAKI UMBULHARJO YOGYAKARTA
1,"lampu penerangan jalan umum dalam kampung Joyonegaran mati sekitar jam 20.00.
indikasi setting waktu menyala tidak sepanjang malam. 
kondisi kampung gelap dan rawan terjadi kejahatan."
1,"Selamat siang, mau tanya, untuk jam operasional PUPKP apakah sudah bisa melayani?"
1,"Penerangan jalan di sepanjang Jl. Mojo 1 Gendeng Baciro mati semua, jalan jadi gelap gulita.. mohon untuk segera diperbaiki terima kasih.."
1,penerangan jalan umum mati
1,lampu led mati sdh 5 hari...laporan tidak bisa konek JSS nya macet. mohon diganti nggih..matur nuwun.belakang puskesmas pakualaman..pa1/313...tiang di cat merah. 
1,pju mati dari depan klinik khadijah s.d jl purwanggan paling timur.. akibatnya pju di dalam gang ikut mati.. mohon penanganan dinas terkait.. terima kasih..
1,rawan terjadi tindakan kriminal karena minim penarangan jalan. mohon di perhatikan untuk wilayah kampung
1,"Selamat siang Pju kota

Melaporkan bahwasanya, lampu penerangan jalan. Selatan balai panca RW 01 Gedongkuning mati.
Mohon perbaikannya.

Atas perhatian d,an perbaikannya kami sampaikan terimakasih"
1,"lampu mati,lokasi utara puskesmas pakualaman,pa1/313,tiang lampu dicat merah..terima kasih bapak.."
1,lampu penerangan jalan kampung mati
1,selasa 27 juli 2021 sudah diperbaiki tapi mati lagi 
1,"jalan kampung sitisewu, lapu penerangan jalan di beberapa tiang listrik tidak menyala. "
1,penerangan jalan sudah lama mati. rawan terjadi tindak kriminal
1,"lampu taman KANTIL baciro di sebelah timur mati,kalau malam gelap sekali"
1,"lampu mati 7hari yl..sdh ke 3x lapor jss,lokasi utara puskesmas pakualaman pa1/313..matur nuwun ketua kampung purwokinanti."
1,"kepada Yth bagian lampu penerangan jalan umum.
ijin melaporkan, lampu penerangan jalan umum depan balai dan selatan balai panca RW 01 Gedongkuning keadaan mati.
mohon perbaikannya.
terimakasih atas perhatiannya dan perbaikannya."
1,lampu PJU Jalan suryoputran - magangan wetan dari sore ini belum menyala
1,"Mohon perbaikan lampu PJU keadaan sering mati dan hidup, serta  ada suara konseletting. Jalan Siliran Lor 17"
1,"lampu mati di dua titik, rt 40 rw 8 terban , bumbu desa sagan ke utara terus belok kiri kearah barat"
1,"penerangan jalan umum dalam kampung mati. berpotensi rawan kejahatan. 
indikasi saluran PJU dalam kampung tergabung saluran dengan PJU Jl. Taman Siswa. 

Mohon dapat dilakukan pemasangan terminal baru untuk memisahkan saluran JPU jalan raya dan JPU dalam kampung."
1,lokasi pa 1/313..purwokinanti..utara puskesmas pakualaman..ini laporan ke 4. matur nuwun..
1,lampu mati sdh lama...direparasi blm mau hidup..mohon bantuannya
1,Kami mengucapkan terima kasih bapak...penggantian lampu sdh dilaksanakan...semoga awet menyala...maturnuwun...ket kp.purwokinanti.
1,pagi siang nyala trus 
1,"tempatnya itu nanti sebelah soto pak nanang ada jalan berkonblok lalu masuk terus sampai ketemu lapangan, rumah saya pagar hitam pojok, rumah hadap selatan"
1,"mohon bisa ditambahkan lampu penerangan jalan (PJU) di jln. Trusthojumeno, karena sepanjang hampir 300 meter hanya ada 1 titik lampu. jalan cukup gelap dan rawan kejahatan. posisi jalan : dari jalan taman siswa masuk ketimur, didepan Neutron College atau diutara Gereja Baptis Nyutran."
1,sudah pernah diperbaiki namun belum nyala juga.terima kasih dan salam sehat
1,"Sudah 3 hari PJU Sepanjang jalan kampung Serangan, Kelurahan Notoprajan, Kemantren Ngampilan mati tdk nyala."
1,Lampu penerangan jalan di sepanjang jalan C. Simanjuntak tidak menyala hingga malam hari. Tolong diperbaiki. Karena dapat membahayakan warga kampung yg keluar dari gang. Terimakasih.
1,"Lampu jalan kampung dari tejokusuman, gendingan hingga serangan terpantau mati lampu. Padahal lampu jalan utama hidup walau blm mulai jam pembatasan ppkm."
1,sepanjang jln. abimanyu sudah beberapa hari lampu jalan mati.
1,"Lokasi di pertigaan jl Benowo prenggan kotagde RT 13 RW 03, sudah 2 Minggu lampu PJU mati. Mohon utk segera diperbaiki karen jalan jadi gelap dan berbahaya utk lalu lintas kendaraan"
1,Lampu penerangan jembatan merah mati sudah 1bulan  yang lalu.letaknya di antara kampung jagalan dan kampung ratmakan.mohon dapat diperbaiki
1,Mohon Perbaikan lampu PJU mati lagi. (jl.Harjowinatan kel.Purwokinanti Kec. Pakualaman. /depan SDN Islamiah) Terima Kasih
1,"Mohon ijin melaporkan lampu PJU perempatan kelurahan Tegalrejo/selatan griya Cinta Kasih Sayang mati sudah sekitar 5 hari, menimbulkan suara pletik-pletik pada lampu. Terima kasih."
1,"PJU di sebalah barat Kelurahan Tegalrejo Jalan Wiratama sudah seminggu ini mati. Mohon segera diperbaiki, karena posisinya di simpang 4 jalan kampung. Atas perhatian dan bantuannya diucapkan terima kasih."
1,kenapa PJU jalan Suronatan dimatikan? masyarakat ikut bayar listrik PJU seharusnya menjaga amanah. bukannya dimatikan...
1,Mohon selama PPKM lvl 4 ini jalan kampung jangan ikut dimatikan lampunya. lokasi daerah barat situs Warungboto 
1,"Sudah beberapa hari lampu PJU sepanjang Jl. Letjend S. Parman mati, mohon perbaikan"
1,"Di jalan kenari indah I, ad 4 lampu penerangan jalan yg berderet berurutan mati semua. Sdh di cek disalah satu kabel, tdk ad arus listrik. "
1,"lampu penerangan jalan umum sepanjang jalan pramuka, pandeyan umbulharjo, mati sudah lebih dari 1 bulan bahaya untuk pengguna jalan dan rawan kejahatan"
1,"lampu penerangan jalan umum sepanjang jln pramuka, pandeyan , umbulharjo kota, wafat sudah sebulan lebih, membahayakan pengendara dan rawan kriminalitas"
1,lampu mati
1,"Meski sudah ""makan"" korban, PJU seputaran Alfamart dan Indomaret Jl KH Dahlan Yogyakarta, masih juga tetap dimatikan. Entah sampai berapa orang lagi yang akan menjadi korban kegelapan jalan...

Mohon untuk pemadaman lampu ditinjau kembali. Warga masyarakat berhak mendapat penerangan karena tiap bulan ikut menanggung beban biaya PJU, yang dibayarkan tiap bulan lewat tagihan listrik. Kalau terjadi apa-apa, pemerintah mau menanggungnya?"
1,Lampu PJU sepanjang Jl. Letjen S. Parman  mati sudah berapa hari..
1,lampu jalan sebrang cobra dental byar pet mati hidup akhirnya mati
